GEOID20,STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,NAME20,MTFCC20,UR20,UACE20,UATYPE20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,HOUSING20,POP20,af_t_f,am_t_f,pm_t_f,NAME,Totalpop,Hisp,NonHisp,OneRacepop,WhiteAlone,BlackAlone,AIANalone,AsianAlone,NHPIalone,OtherRaceAlone,TwoOrMorepop,geometry,percHisp,percNonHisp,percWhite,percBlack
515400002012020,51,540,000201,2020,Block 2020,G5040,U,15724,U,S,3928,0,+38.0368995,-078.4852117,0,0,93.62236881256104,72.04638748168945,89.06466007232666,"Block 2020, Block Group 2, Census Tract 2.01, Charlottesville city, Virginia",0,0,0,0,0,0,0,0,0,0,0,"list(c(-78.485983, -78.485474, -78.485249, -78.484539, -78.484391, -78.485182, -78.485806, -78.485815, -78.485983, 38.0363, 38.036799, 38.037008, 38.037669, 38.037572, 38.036785, 38.036166, 38.036172, 38.0363))",NA,NA,NA,NA
515400002012021,51,540,000201,2021,Block 2021,G5040,U,15724,U,S,11236,0,+38.0363002,-078.4867245,0,0,94.01061110063033,72.38074708418412,89.42327478582209,"Block 2021, Block Group 2, Census Tract 2.01, Charlottesville city, Virginia",0,0,0,0,0,0,0,0,0,0,0,"list(c(-78.487632, -78.487547, -78.487453, -78.487373, -78.487243, -78.487136, -78.487039, -78.486979, -78.486832, -78.486366, -78.486279, -78.486153, -78.486073, -78.485983, -78.485815, -78.485806, -78.485833, -78.486058, -78.486294, -78.486569, -78.486917, -78.487225, -78.487745, -78.487632, 38.036662, 38.036711, 38.036748, 38.036768, 38.036794, 38.036829, 38.036878, 38.036918, 38.036807, 38.036492, 38.036455, 38.036414, 38.036371, 38.0363, 38.036172, 38.036166, 38.036138, 38.035874, 38.035599, 
38.035781, 38.03601, 38.036208, 38.036569, 38.036662))",NA,NA,NA,NA
515400002012022,51,540,000201,2022,Block 2022,G5040,U,15724,U,S,7219,0,+38.0370646,-078.4877749,0,0,93.55524810372967,71.9354125767538,89.4489924809704,"Block 2022, Block Group 2, Census Tract 2.01, Charlottesville city, Virginia",0,0,0,0,0,0,0,0,0,0,0,"list(c(-78.488472, -78.48798, -78.487183, -78.486979, -78.487039, -78.487136, -78.487243, -78.487373, -78.487453, -78.487547, -78.487632, -78.487745, -78.487889, -78.488177, -78.488472, 38.037145, 38.037594, 38.037072, 38.036918, 38.036878, 38.036829, 38.036794, 38.036768, 38.036748, 38.036711, 38.036662, 38.036569, 38.036672, 38.036896, 38.037145))",NA,NA,NA,NA
515400002012023,51,540,000201,2023,Block 2023,G5040,U,15724,U,S,7378,0,+38.0376615,-078.4893826,1,6,93.7867673572741,72.54113247520046,89.6505204250938,"Block 2023, Block Group 2, Census Tract 2.01, Charlottesville city, Virginia",3,2,1,0,0,0,0,0,0,0,1,"list(c(-78.49098, -78.490788, -78.490709, -78.490578, -78.490427, -78.490273, -78.490013, -78.489771, -78.48975, -78.489477, -78.489302, -78.489093, -78.488896, -78.488743, -78.488472, -78.488177, -78.487889, -78.487745, -78.487897, -78.488118, -78.488622, -78.488897, -78.489113, -78.489312, -78.48947, -78.490071, -78.490151, -78.490338, -78.490455, -78.490516, -78.49075, -78.490911, -78.49098, 38.038724, 38.038824, 38.038742, 38.038616, 38.038483, 38.03836, 38.038178, 38.038038, 38.038026, 38.037887, 
38.037788, 38.037654, 38.037508, 38.037377, 38.037145, 38.036896, 38.036672, 38.036569, 38.036438, 38.036604, 38.037012, 38.037256, 38.037431, 38.037572, 38.037669, 38.037983, 38.038026, 38.038147, 38.038232, 38.03828, 38.038482, 38.038643, 38.038724))",66.67,33.33,0,0
515400002012024,51,540,000201,2024,Block 2024,G5040,U,15724,U,S,2508,0,+38.0383691,-078.4908958,0,0,94.15112361201534,72.68927708378544,89.66792410391348,"Block 2024, Block Group 2, Census Tract 2.01, Charlottesville city, Virginia",0,0,0,0,0,0,0,0,0,0,0,"list(c(-78.491556, -78.491444, -78.491203, -78.491005, -78.490911, -78.49075, -78.490516, -78.490455, -78.490338, -78.490151, -78.490071, -78.490519, -78.491081, -78.491658, -78.491556, 38.038476, 38.038492, 38.038543, 38.0386, 38.038643, 38.038482, 38.03828, 38.038232, 38.038147, 38.038026, 38.037983, 38.038132, 38.038309, 38.038474, 38.038476))",NA,NA,NA,NA
515400002012025,51,540,000201,2025,Block 2025,G5040,U,15724,U,S,9552,0,+38.0394470,-078.4927403,12,38,93.47713486189694,72.07728010354583,87.64826800159572,"Block 2025, Block Group 2, Census Tract 2.01, Charlottesville city, Virginia",32,0,32,28,1,27,0,0,0,0,4,"list(c(-78.493267, -78.493023, -78.492942, -78.492766, -78.492566, -78.492367, -78.492171, -78.492065, -78.492034, -78.492466, -78.492616, -78.493091, -78.493429, -78.493267, 38.039425, 38.039878, 38.039971, 38.039962, 38.039964, 38.039953, 38.039926, 38.039895, 38.039882, 38.039074, 38.038806, 38.038974, 38.0391, 38.039425))",0,100,3.12,84.38
515400002012026,51,540,000201,2026,Block 2026,G5040,U,15724,U,S,7382,0,+38.0396241,-078.4936389,14,46,93.39796608372738,71.97349337527626,87.53327731082314,"Block 2026, Block Group 2, Census Tract 2.01, Charlottesville city, Virginia",37,1,36,27,2,24,0,1,0,0,9,"list(c(-78.494231, -78.493973, -78.493963, -78.493618, -78.492942, -78.493023, -78.493267, -78.493429, -78.494309, -78.494231, 38.039547, 38.03999, 38.04003, 38.040007, 38.039971, 38.039878, 38.039425, 38.0391, 38.039428, 38.039547))",2.7,97.3,5.41,64.86
515400002012027,51,540,000201,2027,Block 2027,G5040,U,15724,U,S,3271,0,+38.0360103,-078.4870894,0,0,94.18500182207893,72.41850550034466,89.471466737635,"Block 2027, Block Group 2, Census Tract 2.01, Charlottesville city, Virginia",0,0,0,0,0,0,0,0,0,0,0,"list(c(-78.487897, -78.487745, -78.487225, -78.486917, -78.486569, -78.486294, -78.486421, -78.486696, -78.487027, -78.487788, -78.487897, 38.036438, 38.036569, 38.036208, 38.03601, 38.035781, 38.035599, 38.035452, 38.035631, 38.035856, 38.036361, 38.036438))",NA,NA,NA,NA
515400002013000,51,540,000201,3000,Block 3000,G5040,U,15724,U,S,70851,0,+38.0439132,-078.4949806,63,123,92.72983389157048,71.552622459228175,86.2520194370642,"Block 3000, Block Group 3, Census Tract 2.01, Charlottesville city, Virginia",108,1,107,107,87,10,0,10,0,0,0,"list(c(-78.497388, -78.496987, -78.496595, -78.496424, -78.496392, -78.496375, -78.496375, -78.496389, -78.496617, -78.496669, -78.496823, -78.496608, -78.494948, -78.493097, -78.493085, -78.493069, -78.493044, -78.493026, -78.492991, -78.4945, -78.494579, -78.494958, -78.495226, -78.495918, -78.49618, -78.496361, -78.49677, -78.496933, -78.496959, -78.496976, -78.497021, -78.497032, -78.497093, -78.497195, -78.497246, -78.497388, 38.042893, 38.043056, 38.043233, 38.043328, 38.04336, 38.0434, 38.043441, 
38.043473, 38.04382, 38.04389, 38.044097, 38.04419, 38.044915, 38.045725, 38.045473, 38.04488, 38.044279, 38.044055, 38.043863, 38.04322, 38.043186, 38.042995, 38.042874, 38.042561, 38.042447, 38.042374, 38.042173, 38.042113, 38.042099, 38.04216, 38.042287, 38.042311, 38.042441, 38.042608, 38.042692, 38.042893))",0.93,99.07,80.56,9.26
515400002013001,51,540,000201,3001,Block 3001,G5040,U,15724,U,S,10144,0,+38.0434934,-078.4971111,7,11,93.25166630508876,71.7897630446028,86.27577179257233,"Block 3001, Block Group 3, Census Tract 2.01, Charlottesville city, Virginia",7,0,7,7,7,0,0,0,0,0,0,"list(c(-78.497415, -78.496915, -78.496823, -78.496669, -78.496617, -78.496389, -78.496375, -78.496375, -78.496392, -78.496424, -78.496595, -78.496987, -78.497388, -78.497914, -78.497415, 38.043838, 38.044057, 38.044097, 38.04389, 38.04382, 38.043473, 38.043441, 38.0434, 38.04336, 38.043328, 38.043233, 38.043056, 38.042893, 38.043617, 38.043838))",0,100,100,0
515400002013002,51,540,000201,3002,Block 3002,G5040,U,15724,U,S,32145,0,+38.0425021,-078.4987593,21,78,93.45564401885609,72.07946501837836,87.17257059356312,"Block 3002, Block Group 3, Census Tract 2.01, Charlottesville city, Virginia",67,7,60,57,54,1,1,1,0,0,3,"list(c(-78.500443, -78.500165, -78.500087, -78.500014, -78.499639, -78.499301, -78.499266, -78.499126, -78.498994, -78.498824, -78.498318, -78.497914, -78.497388, -78.497246, -78.497195, -78.497093, -78.497032, -78.498163, -78.498202, -78.498284, -78.498377, -78.498472, -78.498567, -78.498641, -78.498727, -78.498862, -78.498996, -78.499092, -78.49916, -78.499243, -78.49945, -78.499976, -78.500286, -78.50037, -78.500443, 38.041735, 38.042198, 38.042293, 38.042362, 38.042663, 38.042923, 38.042949, 
38.04305, 38.043133, 38.043218, 38.04344, 38.043617, 38.042893, 38.042692, 38.042608, 38.042441, 38.042311, 38.042205, 38.042234, 38.042266, 38.042287, 38.042294, 38.042287, 38.04227, 38.042238, 38.042156, 38.042053, 38.041956, 38.041873, 38.041741, 38.041324, 38.041523, 38.041639, 38.041681, 38.041735))",10.45,89.55,80.6,1.49
515400002013003,51,540,000201,3003,Block 3003,G5040,U,15724,U,S,83184,0,+38.0420317,-078.4949601,317,562,93.42234751811394,71.96372749255254,87.4347439637551,"Block 3003, Block Group 3, Census Tract 2.01, Charlottesville city, Virginia",549,30,519,504,391,37,0,68,0,8,15,"list(c(-78.497574, -78.497409, -78.497265, -78.496984, -78.496959, -78.496933, -78.49677, -78.496361, -78.49618, -78.495918, -78.495226, -78.494958, -78.494579, -78.4945, -78.492991, -78.492968, -78.492907, -78.492774, -78.492559, -78.492456, -78.492346, -78.492211, -78.492187, -78.492489, -78.492596, -78.492733, -78.493536, -78.493856, -78.493997, -78.494135, -78.494253, -78.494395, -78.494438, -78.495145, -78.495467, -78.495616, -78.495718, -78.495826, -78.495899, -78.496233, -78.497196, -78.49772, 
-78.497574, 38.040995, 38.041298, 38.041535, 38.042078, 38.042099, 38.042113, 38.042173, 38.042374, 38.042447, 38.042561, 38.042874, 38.042995, 38.043186, 38.04322, 38.043863, 38.043769, 38.043564, 38.04325, 38.04278, 38.042549, 38.042265, 38.041881, 38.041761, 38.041779, 38.041783, 38.041789, 38.041838, 38.041849, 38.041839, 38.041814, 38.041777, 38.041719, 38.041699, 38.041302, 38.041119, 38.041018, 38.040926, 38.040804, 38.040689, 38.040144, 38.040496, 38.040687, 38.040995))",5.46,94.54,71.22,6.74
515400002013004,51,540,000201,3004,Block 3004,G5040,U,15724,U,S,15748,0,+38.0415567,-078.4978182,14,78,93.5433156235413,72.1494595509655,87.66262323151595,"Block 3004, Block Group 3, Census Tract 2.01, Charlottesville city, Virginia",69,11,58,58,51,3,0,4,0,0,0,"list(c(-78.498725, -78.498132, -78.498121, -78.498118, -78.498133, -78.498163, -78.497032, -78.497021, -78.496976, -78.496959, -78.496984, -78.497265, -78.497409, -78.497574, -78.49772, -78.498225, -78.498725, 38.041056, 38.042049, 38.042076, 38.042123, 38.042169, 38.042205, 38.042311, 38.042287, 38.04216, 38.042099, 38.042078, 38.041535, 38.041298, 38.040995, 38.040687, 38.040871, 38.041056))",15.94,84.06,73.91,4.35
515400002013005,51,540,000201,3005,Block 3005,G5040,U,15724,U,S,9106,0,+38.0417078,-078.4987662,31,43,93.59069561428494,72.18132875230577,87.62029503716363,"Block 3005, Block Group 3, Census Tract 2.01, Charlottesville city, Virginia",39,6,33,29,27,1,0,1,0,0,4,"list(c(-78.49945, -78.499243, -78.49916, -78.499092, -78.498996, -78.498862, -78.498727, -78.498641, -78.498567, -78.498472, -78.498377, -78.498284, -78.498202, -78.498163, -78.498133, -78.498118, -78.498121, -78.498132, -78.498725, -78.499349, -78.49945, 38.041324, 38.041741, 38.041873, 38.041956, 38.042053, 38.042156, 38.042238, 38.04227, 38.042287, 38.042294, 38.042287, 38.042266, 38.042234, 38.042205, 38.042169, 38.042123, 38.042076, 38.042049, 38.041056, 38.041286, 38.041324))",15.38,84.62,69.23,2.56
515400002021000,51,540,000202,1000,Block 1000,G5040,U,15724,U,S,35466,0,+38.0374506,-078.4906164,0,0,93.91690612447161,72.63100044315327,89.84000880860067,"Block 1000, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",0,0,0,0,0,0,0,0,0,0,0,"list(c(-78.492264, -78.492078, -78.491668, -78.491658, -78.491081, -78.490519, -78.490071, -78.48947, -78.489312, -78.489113, -78.488897, -78.489024, -78.489458, -78.48995, -78.490295, -78.490358, -78.490447, -78.492154, -78.492264, 38.037311, 38.037663, 38.038457, 38.038474, 38.038309, 38.038132, 38.037983, 38.037669, 38.037572, 38.037431, 38.037256, 38.037143, 38.036758, 38.036325, 38.036662, 38.036706, 38.036749, 38.037296, 38.037311))",NA,NA,NA,NA
515400002021001,51,540,000202,1001,Block 1001,G5040,U,15724,U,S,13263,0,+38.0380381,-078.4924550,14,31,93.65353238672242,72.24506768248135,89.030980963456,"Block 1001, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",30,3,27,25,6,19,0,0,0,0,2,"list(c(-78.493078, -78.492767, -78.492682, -78.492616, -78.492292, -78.492208, -78.492, -78.491752, -78.491658, -78.491668, -78.492078, -78.492264, -78.492402, -78.492538, -78.492669, -78.492778, -78.492994, -78.493246, -78.493078, 38.037935, 38.038517, 38.038687, 38.038806, 38.038704, 38.038663, 38.038573, 38.038499, 38.038474, 38.038457, 38.037663, 38.037311, 38.037322, 38.037352, 38.037394, 38.037441, 38.037517, 38.037597, 38.037935))",10,90,20,63.33
515400002021002,51,540,000202,1002,Block 1002,G5040,U,15724,U,S,11624,0,+38.0383389,-078.4933516,13,32,93.53778411602151,72.05704189168996,88.16383098733836,"Block 1002, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",15,0,15,13,7,6,0,0,0,0,2,"list(c(-78.493928, -78.493676, -78.493457, -78.493429, -78.493091, -78.492616, -78.492682, -78.492767, -78.493078, -78.493246, -78.493805, -78.494095, -78.493928, 38.038167, 38.038646, 38.039041, 38.0391, 38.038974, 38.038806, 38.038687, 38.038517, 38.037935, 38.037597, 38.037767, 38.037863, 38.038167))",0,100,46.67,40
515400002021003,51,540,000202,1003,Block 1003,G5040,U,15724,U,S,18343,0,+38.0367499,-078.4941592,39,79,93.26320349651834,71.78944413558297,88.52342485344928,"Block 1003, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",69,2,67,67,27,40,0,0,0,0,0,"list(c(-78.494905, -78.494882, -78.494793, -78.494492, -78.494214, -78.494095, -78.493805, -78.493246, -78.49332, -78.493733, -78.49401, -78.494198, -78.494329, -78.494795, -78.494994, -78.494905, 38.036083, 38.036149, 38.036407, 38.037068, 38.03764, 38.037863, 38.037767, 38.037597, 38.037447, 38.036657, 38.036154, 38.035794, 38.035563, 38.035759, 38.035847, 38.036083))",2.9,97.1,39.13,57.97
515400002021004,51,540,000202,1004,Block 1004,G5040,U,15724,U,S,10588,0,+38.0365019,-078.4935562,26,65,93.68196163537367,72.03948535559313,88.90948673464217,"Block 1004, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",51,8,43,43,9,27,0,7,0,0,0,"list(c(-78.494198, -78.49401, -78.493733, -78.49332, -78.493246, -78.492994, -78.492778, -78.493529, -78.493666, -78.49391, -78.494329, -78.494198, 38.035794, 38.036154, 38.036657, 38.037447, 38.037597, 38.037517, 38.037441, 38.03607, 38.035809, 38.035377, 38.035563, 38.035794))",15.69,84.31,17.65,52.94
515400002021005,51,540,000202,1005,Block 1005,G5040,U,15724,U,S,12238,0,+38.0363058,-078.4930962,25,57,94.03395049298396,72.30936056668641,89.44200234334977,"Block 1005, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",39,0,39,36,15,11,0,10,0,0,3,"list(c(-78.493666, -78.493529, -78.492778, -78.492669, -78.492538, -78.492402, -78.492264, -78.492484, -78.492642, -78.492806, -78.493038, -78.49322, -78.493405, -78.49391, -78.493666, 38.035809, 38.03607, 38.037441, 38.037394, 38.037352, 38.037322, 38.037311, 38.036898, 38.03659, 38.036283, 38.035868, 38.035518, 38.035159, 38.035377, 38.035809))",0,100,38.46,28.21
515400002021006,51,540,000202,1006,Block 1006,G5040,U,15724,U,S,21341,0,+38.0365099,-078.4912690,33,90,94.10877174055072,72.43391199962633,89.7174560833425,"Block 1006, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",69,1,68,67,20,47,0,0,0,0,1,"list(c(-78.492484, -78.492264, -78.492154, -78.490447, -78.490358, -78.490295, -78.48995, -78.490828, -78.491182, -78.491248, -78.49126, -78.49126, -78.491243, -78.491193, -78.491175, -78.491176, -78.491196, -78.491231, -78.491256, -78.491839, -78.492642, -78.492484, 38.036898, 38.037311, 38.037296, 38.036749, 38.036706, 38.036662, 38.036325, 38.035549, 38.035781, 38.03585, 38.035877, 38.035912, 38.035944, 38.035988, 38.036025, 38.036071, 38.036106, 38.036134, 38.036145, 38.036337, 38.03659, 38.036898
))",1.45,98.55,28.99,68.12
515400002021007,51,540,000202,1007,Block 1007,G5040,U,15724,U,S,17533,0,+38.0363738,-078.4889363,5,8,94.03149711254031,72.30705208002135,89.59289337867914,"Block 1007, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",6,1,5,0,0,0,0,0,0,0,5,"list(c(-78.48995, -78.489458, -78.489024, -78.488897, -78.488622, -78.488118, -78.487897, -78.488262, -78.488527, -78.488929, -78.489492, -78.489627, -78.489726, -78.489772, -78.48995, 38.036325, 38.036758, 38.037143, 38.037256, 38.037012, 38.036604, 38.036438, 38.036125, 38.035872, 38.035528, 38.035896, 38.036006, 38.0361, 38.03615, 38.036325))",16.67,83.33,0,0
515400002021008,51,540,000202,1008,Block 1008,G5040,U,15724,U,S,18710,0,+38.0355811,-078.4878078,10,33,94.42168682179552,72.43901309561222,89.5950902167787,"Block 1008, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",30,1,29,26,12,14,0,0,0,0,3,"list(c(-78.488527, -78.488262, -78.487897, -78.487788, -78.487027, -78.486696, -78.486804, -78.487181, -78.487427, -78.487647, -78.487722, -78.487939, -78.488335, -78.488929, -78.488527, 38.035872, 38.036125, 38.036438, 38.036361, 38.035856, 38.035631, 38.03553, 38.035202, 38.034973, 38.034785, 38.034726, 38.034877, 38.03514, 38.035528, 38.035872))",3.33,96.67,40,46.67
515400002021009,51,540,000202,1009,Block 1009,G5040,U,15724,U,S,13348,0,+38.0355563,-078.4898798,13,34,93.86510410593517,72.30503993247872,89.11108740052181,"Block 1009, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",31,0,31,29,16,13,0,0,0,0,2,"list(c(-78.48995, -78.489772, -78.489726, -78.489627, -78.489492, -78.488929, -78.489563, -78.489731, -78.490828, -78.48995, 38.036325, 38.03615, 38.0361, 38.036006, 38.035896, 38.035528, 38.034984, 38.034836, 38.035549, 38.036325))",0,100,51.61,41.94
515400002021010,51,540,000202,1010,Block 1010,G5040,U,15724,U,S,14613,0,+38.0352025,-078.4923992,24,57,93.81005221850252,71.92850729537336,89.19465020584734,"Block 1010, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",44,3,41,40,21,13,0,6,0,0,1,"list(c(-78.493405, -78.49322, -78.493038, -78.491659, -78.491317, -78.491576, -78.491991, -78.492291, -78.492606, -78.492767, -78.493287, -78.493405, 38.035159, 38.035518, 38.035868, 38.035411, 38.035114, 38.034906, 38.034553, 38.03465, 38.034787, 38.034858, 38.035109, 38.035159))",6.82,93.18,47.73,29.55
515400002021011,51,540,000202,1011,Block 1011,G5040,U,15724,U,S,15181,0,+38.0358962,-078.4919399,29,46,94.19464667111832,72.3432057866987,89.53138131653236,"Block 1011, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",41,8,33,31,11,20,0,0,0,0,2,"list(c(-78.492806, -78.492642, -78.491839, -78.491256, -78.491231, -78.491196, -78.491176, -78.491175, -78.491193, -78.491243, -78.49126, -78.49126, -78.491248, -78.491182, -78.490828, -78.491317, -78.491659, -78.493038, -78.492806, 38.036283, 38.03659, 38.036337, 38.036145, 38.036134, 38.036106, 38.036071, 38.036025, 38.035988, 38.035944, 38.035912, 38.035877, 38.03585, 38.035781, 38.035549, 38.035114, 38.035411, 38.035868, 38.036283))",19.51,80.49,26.83,48.78
515400002021012,51,540,000202,1012,Block 1012,G5040,U,15724,U,S,17439,0,+38.0347450,-078.4907276,29,71,93.14081246512276,71.84388994489397,88.74735002790179,"Block 1012, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",45,1,44,42,12,30,0,0,0,0,2,"list(c(-78.491576, -78.491317, -78.490828, -78.489731, -78.489758, -78.489799, -78.490023, -78.491991, -78.491576, 38.034906, 38.035114, 38.035549, 38.034836, 38.034802, 38.034728, 38.03405, 38.034553, 38.034906))",2.22,97.78,26.67,66.67
515400002021013,51,540,000202,1013,Block 1013,G5040,U,15724,U,S,10388,0,+38.0343191,-078.4893419,14,30,93.42777992915181,72.28080897655302,88.85297608607024,"Block 1013, Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",25,5,20,20,4,16,0,0,0,0,0,"list(c(-78.490023, -78.489799, -78.489758, -78.489731, -78.489563, -78.489283, -78.488951, -78.488418, -78.489305, -78.489511, -78.490046, -78.490023, 38.03405, 38.034728, 38.034802, 38.034836, 38.034984, 38.0348, 38.034589, 38.034246, 38.033767, 38.03388, 38.033975, 38.03405))",20,80,16,64
